SquareFootage,Bedrooms,Bathrooms,Price
985,2,4,283694
1656,1,3,357974
2710,5,4,558316
2437,5,3,525220
1414,5,3,343086
2593,1,4,514442
2378,1,2,420420
1595,1,4,366469
1997,5,4,467270
1149,6,4,356370
2405,3,3,485646
2770,3,2,532900
1829,2,2,377379
1997,5,2,430838
2211,5,4,485800
1886,4,3,412757
966,1,3,257837
2539,4,2,509488
2602,5,1,503207
2342,6,4,531980
2698,6,2,557917
1934,6,4,466654
2221,3,1,425316
1649,5,3,381950
1562,5,2,343542
1348,6,4,389133
2172,2,4,453992
2043,4,1,389774
2549,3,2,504656
1129,1,2,273072
2131,6,1,448087
2863,6,2,570318
2059,2,4,442822
2450,1,1,447740
3171,6,4,650828
2682,2,3,515238
1287,5,2,328511
1844,3,3,394585
2180,2,1,408547
1967,6,1,417997
2656,1,1,460283
1990,6,3,460533
1964,3,1,380403
2542,5,2,507376
1295,1,2,282686
2244,1,3,436695
1684,1,2,356020
2387,3,2,482441
1817,2,4,390896
2256,6,4,502635
1726,4,2,376659
1010,2,1,225645
2180,6,4,501378
1350,3,2,322691
2748,6,4,575001
2281,2,2,433894
2362,6,4,524173
1858,5,2,404465
1990,4,4,444322
816,3,3,240663
2196,3,4,496260
1429,6,3,367127
2157,4,2,426407
1451,5,2,338540
2307,2,4,461495
2090,4,3,441097
1342,3,1,292412
2675,2,2,482129
1901,1,3,362054
1559,1,4,356624
2518,3,3,493206
1724,1,2,344472
1915,4,1,386107
2765,5,3,564674
2198,6,4,490146
2309,3,4,499095
1943,5,3,449728
1668,1,1,315056
1834,2,2,368912
818,6,3,273822
2335,6,1,482138
2295,3,4,461129
1256,6,2,334000
2189,6,3,494485
504,6,2,214590
3067,1,1,541136
1714,6,3,429503
1742,5,1,376971
2372,2,1,433154
2233,5,3,475586
1234,2,2,275778
2023,1,3,429110
2213,5,1,440329
1582,1,3,342193
2394,3,1,449409
1363,6,3,370970
2300,2,2,457713
1253,1,1,266429
1787,5,3,437082
1185,2,4,306555
2400,1,3,452911
2625,1,2,467539
2853,1,3,534101
1793,2,3,389644
1613,5,4,417131
2507,3,1,474067
2030,1,1,373992
1680,2,3,367376
1674,3,3,360283
2014,4,4,440744
2610,5,4,534969
1472,4,1,304333
2658,5,3,550687
1909,5,3,432418
2608,2,3,527958
1896,3,4,392707
2418,3,4,512251
1584,3,4,371111
2211,1,4,448434
2325,4,4,500626
1070,4,2,290890
2818,3,4,551623
1273,3,2,296769
2541,1,1,454786
1752,5,2,416114
2384,1,3,464173
2212,6,2,468863
1827,5,2,396254
1557,6,4,398243
1877,1,4,394053
1759,6,3,412014
2184,4,3,468646
2042,1,1,378854
1602,3,4,372926
1386,4,3,326196
1793,6,3,431299
1959,6,3,442418
1623,3,1,331568
2189,4,3,466134
1889,3,4,414370
2491,3,4,520924
2187,1,3,430313
2298,3,1,452587
1714,5,3,404981
2641,3,1,493946
2128,5,1,440070
2658,1,1,467692
2437,5,1,468007
1897,3,2,388920
1697,2,3,365632
2051,1,4,420018
1856,2,3,402277
1647,1,4,383721
1470,6,2,345984
2962,3,4,580859
1322,1,4,330916
1037,4,1,262834
2192,2,4,455300
1638,5,1,348976
1851,3,3,410381
1314,6,4,364115
2203,2,3,455445
2141,6,4,488844
2475,5,4,529936
2275,1,3,442519
1855,2,4,415739
1194,6,4,359630
1601,6,4,412358
1575,6,2,394187
1448,5,1,342043
2647,3,3,532075
2695,4,4,565019
1743,3,1,365314
2404,5,3,517215
2129,6,4,506681
1708,6,2,392589
2047,3,4,435521
1018,3,2,262774
1213,6,4,355425
2211,4,2,448266
2471,6,1,490485
2452,1,2,446255
1473,1,2,318393
2440,2,2,460927
2331,3,1,444526
2229,3,3,459621
1929,2,4,407910
1738,4,3,424435
2367,1,4,469976
2398,3,1,446190
1895,5,1,415647
2214,6,1,468772
2231,4,4,488166
1948,2,2,402511
1653,2,1,336490
2035,5,3,451546
2432,2,2,471039
1566,5,4,397819
2579,3,4,514603
1632,1,3,364647
2908,5,3,581124
2399,2,1,444053
1779,3,2,363764
1323,1,1,272572
1725,1,1,346823
1847,3,4,423828
1834,4,3,399263
1663,5,4,418037
2016,5,4,471659
1954,3,2,417226
1605,1,3,331665
2528,4,2,503162
2561,6,4,535215
2007,4,1,394958
2473,4,2,504407
2320,4,2,477269
1699,6,1,378688
2216,6,3,492434
1559,1,1,295702
1530,3,2,330597
2304,4,1,427905
2256,1,1,407253
2225,5,3,469334
2070,6,4,471414
1143,4,1,287377
1250,2,1,281664
2187,2,1,420683
2367,1,1,428022
1644,5,2,377673
2848,5,3,565733
1680,5,3,400594
2593,3,2,499918
1170,1,2,247407
1582,4,1,339401
2173,4,2,463620
1841,4,3,440357
2413,6,2,510462
2131,1,1,399714
2721,1,1,488239
1750,6,3,418807
1453,1,4,339662
1887,4,2,400420
1795,4,4,432847
1664,1,3,347858
1565,6,4,410072
1283,6,3,352991
2646,4,4,542548
1257,2,1,291379
1958,5,2,415968
2064,3,4,451598
2179,5,4,493861
1976,1,1,387028
1281,6,4,360488
1603,4,4,396373
1972,1,3,407126
1996,6,2,438690
1400,4,3,340800
2313,2,3,471830
1548,3,1,322842
2836,5,1,555388
1036,5,3,307304
2266,2,2,430641
2070,5,1,448755
1911,2,1,372494
2308,6,1,472103
1636,5,1,351975
1839,4,4,420443
1454,5,2,320642
2667,4,3,538043
1728,1,1,312871
1711,2,4,390414
2653,1,4,519227
1145,4,3,309364
2826,6,1,553148
1947,1,2,386875
2506,5,3,517216
2259,4,2,450593
1024,4,2,261864
2334,4,4,514445
1464,3,1,313303
1877,1,4,391584
2848,4,3,584378
1718,6,1,368387
2559,1,1,460157
1517,3,1,327026
2736,4,4,577931
1940,1,3,413108
2220,4,3,465011
1952,6,4,483541
2011,6,4,471162
1322,3,2,308342
1744,3,4,392275
1637,5,1,363794
1345,4,1,294343
2038,3,4,434874
2701,3,3,530690
1554,1,2,323308
2836,6,1,553342
1930,2,2,406208
1773,4,3,403651
1865,6,3,449000
3123,1,4,580223
2187,5,4,482393
2187,2,3,451040
2306,5,1,455245
1340,4,3,355375
2551,1,4,508574
1585,1,1,313854
1524,2,1,312847
1766,2,2,351750
1879,5,4,451411
2000,4,1,398284
1846,6,2,422747
1724,3,1,345636
1671,6,2,383972
2017,4,4,459338
1117,4,3,298430
2012,4,1,406737
2636,6,1,529841
2154,6,4,497424
2370,6,2,502320
2689,6,3,563882
2312,3,1,447337
1709,4,3,387921
1751,4,2,394794
2056,1,1,408980
1383,5,1,325279
3263,2,4,624371
2002,3,3,428861
2749,6,2,555584
1917,1,2,375786
2035,3,2,432571
1977,6,2,412205
2638,5,1,505188
3242,2,2,601519
1269,5,3,327188
1878,6,1,418211
2212,6,2,462124
1127,2,3,288432
1685,3,3,361685
2211,4,4,478887
1753,3,4,383912
2011,2,3,402508
2250,2,4,455269
1739,2,1,339472
1521,3,1,321555
1506,4,1,331330
879,5,2,249529
2269,5,2,475274
1918,5,1,381226
2605,6,1,517865
2322,1,4,462862
2038,5,1,429626
2178,5,4,484499
1134,1,4,282642
2179,1,3,449704
1896,2,3,410298
1640,2,3,379617
1787,5,2,405024
2331,1,2,431812
1715,2,3,356404
1879,4,4,424292
2286,4,4,484909
1872,6,2,421325
2088,3,1,415183
1947,3,4,436158
2552,3,4,522176
2085,5,1,435680
1180,2,2,279386
2398,1,2,464547
1675,2,1,323630
1742,5,2,383399
1892,1,3,375174
3101,3,3,591930
2261,5,4,491869
2960,5,2,576109
2029,1,4,414604
2366,2,3,469916
2896,3,4,573255
2410,6,4,539204
2206,1,4,435355
1315,4,2,313330
1492,3,4,374865
2148,1,2,414664
2506,3,4,512971
1932,1,3,415424
2337,4,4,512720
1577,5,4,413514
1682,3,3,367290
2240,6,4,539331
2029,4,4,453712
1809,4,1,369188
1733,1,3,364616
1249,6,2,327470
1988,6,4,478539
1271,4,2,303250
1845,2,3,384004
1915,4,1,387772
2714,5,3,538797
1474,6,3,371066
2239,4,2,462591
2086,2,3,438511
1472,6,2,353325
2031,5,4,452872
1338,1,3,301825
2030,2,2,391720
1891,3,4,421518
2443,5,2,489032
1642,1,2,342182
888,1,2,209752
1711,5,4,419911
2311,1,2,430081
2073,2,4,440000
1713,1,2,330739
2605,1,2,484878
1860,5,4,432485
2392,6,2,471756
2012,5,1,401384
2336,3,1,444948
2384,4,4,505591
2670,5,3,544440
1609,5,1,369044
2285,1,3,460694
1384,5,4,356914
2279,5,2,466272
1156,4,4,323092
2963,3,2,568495
2166,6,1,438988
2112,1,4,427731
1177,1,1,250706
2505,2,1,462352
2622,2,4,524056
1885,6,2,424180
1782,1,1,338638
1812,1,1,333852
2863,2,1,509013
1951,1,2,382181
2082,4,2,440749
2475,4,3,501989
780,4,3,257274
1959,5,1,403158
1858,5,2,396002
2075,4,1,430991
2403,3,2,464198
2487,1,1,455804
1882,4,2,404800
1927,1,3,404001
2012,3,2,405969
2378,6,3,500712
2573,3,3,519258
1297,6,1,316961
2187,3,4,479232
1900,2,2,384012
3024,3,3,563964
1448,3,4,357585
1420,4,3,349986
1703,3,3,382438
2296,6,4,511868
2301,1,4,467552
1726,4,4,405248
2508,2,3,499762
1782,5,2,392303
2425,6,1,477069
1303,6,4,383459
1517,5,2,358573
1792,2,2,373141
1969,6,1,431984
1580,2,1,317559
1572,1,3,353244
2225,3,2,444862
2409,5,2,507725
1611,3,1,330025
1329,5,1,305639
2048,5,4,466637
2232,4,2,435623
1475,6,3,374929
2837,1,2,516370
1561,6,1,371148
1867,4,4,423208
1875,1,4,406026
1593,4,1,343749
2907,5,3,588174
1533,1,4,335276
2868,6,4,606461
1849,6,3,436694
1850,5,1,375560
1675,6,3,399923
2340,1,1,424160
2991,6,2,577636
1717,2,3,367056
1849,4,4,433092
2731,1,3,521188
1441,2,3,333530
1609,2,2,353595
2684,3,3,529173
2210,3,3,469447
1567,2,2,335827
2310,2,4,478852
1229,1,2,263620
2542,1,1,449211
1016,2,1,228572
1489,6,3,380810
2187,6,2,468643
1368,6,4,379393
2005,3,2,420945
2283,2,4,463589
1630,2,2,352162
1940,4,3,427037
2419,2,3,485522
2224,4,2,440018
2759,1,2,492411
1580,2,2,344979
1501,2,4,347273
2658,2,1,482545
2189,5,4,490073
1873,5,4,433307
1707,1,3,347341
2407,3,3,495229
1806,1,4,383419
2389,1,1,438206
2633,5,4,559643
2051,1,3,413068
1321,4,4,342211
2284,5,3,489102
2553,2,2,475376
2599,3,4,526142
2082,1,4,429753
1142,3,1,262213
1772,1,3,369669
1751,3,3,398818
2426,4,4,520153
2206,6,3,479187
2449,5,4,519556
1659,4,1,361292
2106,6,3,470019
852,4,3,271239
1795,3,4,407291
1258,6,3,345089
2869,2,3,535035
2233,3,2,429064
2213,4,1,432353
1387,4,4,357816
1935,3,3,409211
2330,6,3,501548
1564,1,4,344564
1771,5,3,398454
2553,5,1,501515
1463,5,1,319611
1784,1,3,400047
1591,1,4,352080
2169,6,4,487008
2387,1,1,442221
2803,6,4,598798
2197,4,1,432472
2623,6,1,532306
2183,1,4,456924
1316,1,4,328873
2019,2,2,390928
2027,3,4,436859
2532,5,1,484488
1952,2,4,418696
1814,5,4,439378
1574,6,3,406818
1869,1,4,406934
1955,1,3,386794
2298,3,2,451130
1592,2,2,332946
3170,3,3,586547
1547,6,2,379003
1360,3,1,301440
2254,1,1,410804
1360,4,4,362361
2012,4,2,422953
1653,6,4,439257
2326,3,2,454943
2077,3,2,414796
2571,5,2,511196
2211,3,2,421301
2023,3,4,426372
2102,3,4,448863
1515,5,4,379429
1650,1,1,328316
2109,4,2,443063
2297,6,3,484206
1837,1,4,394429
1893,6,3,440428
1802,5,3,440362
2188,5,1,452324
2001,2,1,401994
2309,6,2,503923
1691,6,2,404811
1972,6,2,425499
2755,4,2,529337
3018,6,2,601138
1882,4,2,389046
2657,6,1,526484
2633,6,3,548236
2409,6,1,486937
1111,6,3,331690
1290,3,2,299914
1746,1,2,339371
1750,1,2,352231
1543,6,4,394936
2278,1,1,426860
2305,4,3,487121
2895,5,1,543864
1696,5,1,362557
1674,3,1,339691
2093,2,3,430598
1356,4,4,339166
2934,2,1,528763
1821,1,1,363138
1960,1,3,408088
2068,6,1,449109
1926,5,4,436957
1862,5,1,407632
3177,6,4,635842
2043,6,1,430182
2241,2,1,424488
1753,6,2,394707
2307,3,2,472850
2015,5,2,428219
2124,6,2,477433
2238,4,1,440682
2441,4,3,512666
2349,2,1,447978
1988,1,3,425032
2002,6,4,471930
1443,1,3,333361
1912,3,4,436935
2053,6,2,458268
2458,1,4,477672
816,2,1,214629
2154,5,3,473412
1613,3,2,352059
2388,3,4,504437
2664,4,4,546189
1975,3,4,435850
2717,1,1,501719
2434,3,4,490008
2069,5,4,476802
1198,1,1,250917
2192,2,3,440134
1585,6,3,405683
570,4,1,185349
1450,6,4,382718
2674,6,3,555398
2064,2,3,436736
2613,3,3,501788
2787,1,2,532353
2138,1,1,413126
1711,5,2,382279
1472,2,4,359226
1968,4,4,435654
1553,5,3,370659
1433,1,4,321169
1677,6,1,354833
1866,2,3,377014
1879,5,2,423266
1955,6,1,407999
2212,5,2,466349
1909,5,3,426581
2376,5,4,540591
2356,3,4,491454
2499,3,3,498806
1941,5,1,396120
1380,1,1,286902
1879,5,4,425820
1515,4,3,361229
2398,5,3,503801
1261,4,1,289213
2170,3,2,449386
2100,2,4,453011
2366,6,1,481466
2136,3,4,461097
1976,6,3,442448
1453,3,4,357606
2853,5,3,580500
1974,1,1,367516
1824,6,4,459462
2057,3,2,426859
2564,5,4,558454
1874,4,2,388118
2575,1,4,493225
2102,2,4,425222
2367,3,4,515987
2128,1,2,417284
2336,5,4,499494
2438,6,1,479858
2216,1,2,427575
2797,3,3,523683
1941,6,2,418153
2591,4,3,527746
1689,1,1,319457
2202,6,3,486030
1585,4,2,368454
1593,2,2,355043
2657,5,2,527472
3044,5,4,622012
1919,5,3,423231
1496,5,4,405074
1994,4,4,440582
1614,4,3,377742
2648,2,1,499941
2301,2,4,474163
2291,2,2,429719
1942,6,3,427325
1640,4,4,399668
2528,1,1,450804
1945,2,2,382463
1481,3,4,360302
2775,6,1,512906
3235,2,4,624145
2078,4,3,436553
2178,1,1,390912
2906,6,1,577529
1851,2,1,363566
2562,1,4,503035
1713,6,3,423212
2240,6,4,508952
1517,2,1,315556
1872,5,1,410505
1170,2,2,289483
2245,4,4,490446
2199,2,4,477513
1489,3,4,369284
3097,3,4,593194
2038,5,4,465615
1929,2,1,374544
1511,5,3,381142
2390,5,2,479268
1551,6,1,345388
2382,6,2,491213
1562,4,1,343552
2217,6,4,489758
1903,3,3,409839
2392,2,2,461226
1349,4,4,343997
2228,6,1,463562
1509,4,4,366117
1676,4,3,384544
2289,1,2,440425
2023,1,1,372854
2186,2,1,413626
2375,1,4,479614
2082,1,1,387779
1931,6,4,460181
1499,3,4,363246
3098,1,1,564434
2273,6,2,476724
2000,3,1,394631
1839,1,2,369687
2103,4,2,431659
1997,6,4,469832
2264,4,1,421501
1713,6,4,420264
2839,5,4,589598
2344,4,2,480404
1096,3,2,291673
2143,3,4,445381
2402,6,3,511195
1340,3,1,280889
2550,6,1,513700
2315,1,1,435425
1345,2,1,279947
1913,6,1,412870
1428,5,1,347351
2418,4,3,492753
1491,5,4,392720
1532,1,1,309028
2041,2,1,389636
3035,5,4,623757
2610,4,3,538200
1505,1,2,316624
1387,2,1,302497
1704,4,4,391576
1298,2,3,309667
2393,6,3,491961
2329,2,4,488655
2456,5,3,511853
2024,3,1,408512
2060,3,4,454663
1467,3,4,362242
2137,3,3,459232
2632,3,3,496625
1784,2,3,388831
2203,1,3,436423
2033,5,3,437001
1733,2,3,377079
2257,6,2,479503
2908,5,1,550974
2687,3,4,536536
1579,4,4,387537
2059,6,4,465633
2365,3,2,447886
2041,5,3,469814
1357,2,3,309882
1621,2,1,332229
2313,3,1,439621
2964,5,3,611703
1676,4,2,376036
1523,2,3,337962
2564,4,1,488017
2117,3,1,425797
1805,1,3,373514
1903,2,2,375275
1929,3,3,409109
2375,3,2,471914
2113,4,2,442395
1234,3,1,270148
1936,6,4,464228
2917,4,2,564348
2554,2,1,473100
2627,6,1,521864
1582,6,4,410118
2180,2,3,447197
2474,5,1,470740
2037,1,1,384567
2591,2,2,490630
1571,1,1,298517
2106,5,3,460025
1703,2,2,368035
2738,4,1,507053
1972,3,1,403949
1894,1,4,411619
1431,6,1,351572
2414,3,4,496337
2220,1,2,437631
1990,5,3,448675
2301,2,2,436836
2535,5,4,549499
2100,5,4,482679
2222,1,3,428338
2270,3,2,426307
1119,4,1,274745
2235,3,1,430645
1181,5,3,329560
2003,4,3,445381
2281,4,1,442123
1086,2,1,254823
2025,6,4,480028
1823,4,4,436029
1875,1,4,405595
2388,6,2,484016
2950,3,2,553932
2367,4,2,481845
2012,4,1,418062
1326,3,3,331731
2683,3,3,525704
1918,1,1,357387
1156,6,4,345113
1422,6,1,329684
1365,3,4,341024
1442,2,3,330342
2506,2,4,495161
2099,6,2,448937
2270,4,1,446335
599,2,3,200042
2383,1,2,439286
2314,6,4,515898
1104,5,3,317695
1377,5,2,356664
2569,4,2,498501
1701,6,2,386409
2504,2,3,467612
2005,1,3,396463
1743,3,1,346733
1930,3,3,419472
1004,5,3,287780
2190,2,1,402382
1400,6,4,397838
1085,2,4,296559
1259,6,1,311757
1545,3,1,335732
2292,2,3,475979
1600,2,3,359061
2376,3,3,455380
2442,2,2,456517
2482,5,1,516316
2918,3,2,527434
2235,2,2,424632
2290,2,1,434018
1678,4,3,390159
843,3,1,219006
2161,3,2,424134
1315,3,1,278493
1300,5,4,358391
1417,3,4,345957
2324,6,3,506598
2483,2,4,506920
2080,5,1,429063
1445,1,4,326923
1858,3,1,366645
2705,1,4,524446
1867,5,2,408947
1749,2,1,346244
2676,2,1,485875
3140,6,3,606900
1835,6,3,421665
1185,2,4,311545
2038,3,2,410445
1831,1,3,378293
2740,4,3,556436
1359,4,4,359501
1541,4,3,365568
1814,4,1,364156
2346,4,3,503765
1470,3,3,332654
2536,2,1,468922
1754,1,3,380599
1243,6,1,321227
1576,6,4,402321
1316,2,1,282416
1354,6,3,365363
2963,6,2,578918
2069,5,2,447127
2531,3,3,481268
1794,4,2,387168
2304,4,1,450327
1597,5,1,350025
2856,5,2,566186
1873,4,3,410408
1577,4,3,363446
1361,1,2,279894
1427,4,4,377898
1363,4,2,319854
2863,6,1,535973
1891,5,4,457687
1854,6,4,450700
3646,6,4,726875
2762,1,1,491981
1373,4,3,352617
2673,5,3,552440
1821,1,1,351067
1935,4,2,436694
1703,3,3,384428
1924,5,2,423543
1698,1,1,321415
1830,1,2,373041
1790,3,1,356517
2234,1,4,451892
2251,4,1,449753
2067,4,2,424462
2740,5,4,580354
2533,1,2,460118
2658,3,1,482682
1628,1,3,348428
1421,3,1,297530
2139,2,2,420793
2207,1,4,465028
1500,2,2,318260
2165,6,1,443539
1139,2,2,257211
1829,3,2,381203
1349,6,4,379950
2207,6,1,461226
2395,5,4,528560
957,1,1,212509
449,3,4,209020
2792,1,2,525910
1413,3,2,304777
1725,4,2,372636
1474,2,2,306753
2581,2,3,509367
2470,1,3,487150
1828,2,3,394615
2339,5,3,494883
2140,4,4,473335
2152,1,3,415970
2314,1,2,426799
1995,3,4,428057
1741,2,1,353259
2445,2,3,474893
2080,5,4,473241
1993,3,1,387224
2055,4,4,460964
1689,3,1,342578
1340,6,1,316023
1683,1,2,338566
2110,4,2,451157
1956,4,2,417478
1453,1,2,313721
1294,4,4,343688
1391,4,4,366446
1912,4,3,407839
2798,4,4,577186
1396,1,2,281642
2356,5,2,462900
1301,4,2,320542
2383,1,3,464288
1658,4,1,364770
1955,3,2,405799
2351,1,1,427159
2042,3,3,423840
2121,1,2,406111
2049,3,3,440411
2925,6,3,590015
1361,1,1,276211
1929,1,4,418679
2004,1,2,379031
1555,2,3,354427
2399,3,1,468960
1782,2,4,399541
2406,1,1,438054
2042,6,3,467726
1817,4,2,399993
2861,1,3,537235
1083,4,3,311908
2309,5,1,472863
2699,4,4,546869
1254,4,4,335363
1985,3,4,431179
2236,5,2,467677
1567,4,2,361779
2281,5,4,495108
2712,1,2,478025
2366,2,4,476635
2939,4,2,572893
1471,3,3,342130
1886,4,1,386148
1237,3,2,298476
1764,4,3,414971
2255,6,3,492739
2131,3,2,435405
1724,4,4,386378
1936,2,2,399518
1009,1,4,276607
2019,2,3,414930
2777,4,4,556187
1227,3,1,292998
1987,4,3,433614
2683,6,2,535539
1488,2,1,291850
1900,2,1,361551
2582,4,3,506747
3299,5,3,630654
2131,1,3,425443
2172,4,1,443514
1414,6,4,387670
2182,5,2,452265
1842,3,1,368357
2168,3,2,428143
2241,2,3,462445
1885,2,4,407833
2648,1,2,477335
2273,3,1,429682
1638,2,4,363165
1384,4,4,347554
2724,6,3,558694
2556,2,1,461322
2139,5,2,450615
1350,1,2,299364
1850,1,4,403287
2260,2,3,454110
1536,2,4,366353
2941,1,3,547609
1397,5,4,375549
1411,2,2,324097
2111,6,4,494303
2630,5,2,527475
734,1,3,205094
1577,5,2,382502
632,6,2,225106
2654,1,2,486402
1579,6,4,411642
2832,6,2,543421
1144,5,2,321916
1466,4,4,379129
1815,2,1,341535
2227,1,4,467651
2025,1,2,398517
1673,6,4,426995
776,4,1,221318
1859,2,4,412828
1899,5,3,432405
1754,1,1,340555
2667,5,1,517733
1867,4,4,417979
2722,1,3,506982
2251,1,3,441210
2275,6,3,498411
2427,1,4,484225
2181,5,3,475429
1803,6,4,435545
2241,6,3,499855
2433,5,1,483549
2255,1,4,450716
1258,4,4,336225
2404,1,4,470905
2371,3,1,443259
2422,1,1,446855
1842,6,3,422444
1629,2,2,356755
1980,6,4,470314
2469,3,4,513746
1276,3,4,331656
2016,1,4,419610
1004,6,1,271610
1292,4,4,321242
2543,4,3,503787
2132,3,3,436949
1439,6,2,358908
2320,5,3,495800
1692,2,1,353537
2209,2,1,421280
2219,2,1,422587
2335,5,4,507784
2451,2,3,468637
1900,5,3,443307
1885,4,4,416395
2671,2,1,489911
1561,5,3,384729
2256,5,2,453200
1668,2,1,339211
2025,1,2,394947
2885,3,4,557749
1383,3,4,337148
1282,5,3,335574
2705,6,2,539616
2120,4,1,418105
1647,6,1,397366
1935,6,4,453324
1899,3,1,387606
1858,1,3,397309
2677,2,4,535094
1544,4,2,365259
1889,3,1,378676
1461,2,4,357549
1895,2,4,418134
1672,2,3,356232
2157,4,2,451175
1927,2,2,395004
2291,6,1,474773
2671,5,4,558849
1413,4,2,319023
2072,3,1,408398
1207,3,2,307634
2026,4,2,419364
2275,5,2,458199
1835,4,2,404563
2196,6,2,459944
2159,1,4,456088
2291,1,1,418356
1398,4,3,346769
2543,2,3,493828
1839,2,4,394894
1173,4,1,269544
1540,2,4,372082
1370,2,3,326484
1731,4,3,391333
1570,5,3,366305
1234,2,1,272978
1163,3,2,293222
1988,5,4,468948
2710,4,1,498439
2067,5,2,433541
1702,1,2,343287
1470,3,4,345861
1360,6,1,313425
1868,1,2,387122
1900,4,4,439160
2275,1,2,415562
1821,3,2,379652
2694,1,2,496043
1352,3,2,316992
1437,5,4,381137
2205,6,3,483396
1755,1,4,383063
1720,2,3,367959
1608,3,3,376608
1307,2,1,283757
948,6,1,265820
1664,6,4,407383
1431,3,4,349395
2147,5,2,439349
1972,5,1,409543
1675,4,4,399030
1743,3,1,357132
2546,4,2,509140
1590,6,3,384799
2469,4,1,473201
2676,1,1,468453
2145,5,2,457058
1809,3,1,360976
1901,1,2,382093
2384,6,4,524960
1828,4,3,408952
3195,3,2,607675
1605,2,2,336553
2349,5,4,523374
2470,4,3,488294
1179,4,3,298672
2104,4,2,443733
1847,6,1,411385
1839,1,2,359284
2499,2,2,463399
1891,5,2,398979
2718,6,3,562049
1370,2,2,299370
1416,2,1,296796
1845,6,4,444037
1688,5,3,405773
1586,2,3,349148
851,2,4,241360
2520,5,3,528715
2182,2,3,436464
2256,4,4,482704
1613,1,1,307915
2274,1,1,398872
3087,5,2,607321
2289,3,4,481441
2002,6,1,430188
2050,3,2,398530
2616,1,4,514764
1425,3,4,340415
1944,5,2,415491
2016,1,4,404350
2186,4,1,426264
1634,4,1,356362
1004,3,3,270715
2029,2,4,434212
3183,6,4,639585
2213,5,2,455690
1416,1,2,298583
1752,5,3,427710
1865,5,3,414720
2789,5,4,555511
1934,3,4,416869
2548,2,1,460787
2099,4,3,447607
2040,3,3,436718
1498,2,3,331199
2398,2,4,487597
1728,5,2,400002
2562,1,2,479924
2013,4,3,450890
1953,6,2,437896
1629,4,4,416721
1765,3,4,397973
1770,3,4,420391
2022,3,3,427921
2793,6,3,565525
1278,3,1,287950
2065,3,2,424897
2887,1,2,528011
1410,1,1,297902
1792,2,2,359220
2429,2,1,448425
1396,3,2,320031
2757,4,1,516235
2628,3,2,495876
2134,4,3,448346
521,4,4,240067
1758,1,2,359822
2495,2,4,501961
1816,4,2,389308
2004,2,2,398756
3013,2,1,539080
2160,3,4,463177
2116,2,2,422848
1811,5,1,373342
2786,5,3,573868
2514,6,4,538170
1761,2,3,377721
1638,5,3,414676
1592,2,4,378184
1769,4,4,412587
1611,6,4,402345
2060,1,1,389572
2424,3,2,459645
1604,3,3,352903
1648,3,4,383516
1697,1,2,339597
2164,5,1,473849
1495,6,1,364505
1257,2,2,295865
1878,5,3,425613
2037,3,4,442469
1932,6,3,429847
1945,2,2,391765
2417,6,1,474821
2588,3,3,529581
1969,6,3,448541
2061,6,4,488509
2918,2,4,558960
1873,1,2,371296
1790,4,4,420011
1325,1,3,306876
2340,5,2,494057
1279,3,1,284123
1683,1,1,333806
1493,4,2,343117
1358,3,4,345756
2756,4,2,533359
2068,5,4,468415
1204,3,2,276356
2158,1,2,391573
2503,4,4,515606
2235,2,3,448871
2566,4,4,520732
2281,5,3,482838
2393,2,3,470987
1952,4,4,449127
2753,3,2,514025
2406,5,1,479006
2140,2,4,445036
1577,5,1,361820
2527,6,4,538327
2595,6,2,521842
3073,4,3,602052
1974,6,1,420821
2202,3,1,434076
2193,2,4,451803
1026,1,3,243403
2431,2,2,448583
2240,3,3,455436
1781,3,3,416464
1593,2,4,359984
1430,3,3,335530
2318,6,1,464935
1661,5,1,359571
2261,4,4,495772
1963,6,2,441831
2141,5,3,497053
2660,3,3,547034
2264,6,3,492968
2219,1,4,434465
1733,1,4,375699
2254,1,4,462252
1987,5,2,440103
1350,3,1,302203
1922,1,4,409514
2610,1,1,454175
1558,5,4,404630
2175,5,4,490409
1948,5,2,424653
2010,4,3,441976
1901,5,3,448763
2138,1,4,439386
1493,1,3,314558
2279,5,1,457429
1781,1,1,351855
2091,3,1,399115
2118,6,3,460305
2131,6,1,454079
1885,4,4,428034
1374,6,1,348198
1727,1,4,384361
1822,1,1,347594
1137,3,2,276441
1732,6,2,393995
2553,6,3,539432
1484,5,1,353166
2381,1,2,451096
1726,3,3,376463
1707,6,2,391192
1904,1,3,374944
2156,5,1,450666
1781,2,2,367494
1737,3,2,375784
2690,6,3,539098
2062,6,4,471699
1299,2,1,282446
946,6,4,327811
2721,3,1,510111
2461,1,1,441326
2089,1,4,446029
2072,5,1,415362
1994,5,1,418530
2048,3,3,431447
2105,5,3,464794
2521,4,4,521280
2473,3,3,495392
2098,4,4,459719
2107,3,3,442990
2420,3,3,490217
2292,6,3,508232
1956,3,4,423405
597,2,1,181972
2346,2,3,470638
2557,5,2,495209
1869,1,4,393422
1444,5,2,352735
2468,4,1,474572
2476,3,3,482626
1572,2,4,369924
2237,3,3,460390
1772,3,2,367681
2171,6,1,461333
2697,1,2,474046
2235,2,1,423077
1688,2,2,355106
1730,2,1,340877
2990,4,4,594107
2639,4,3,538219
1782,1,4,391773
1947,4,4,427683
1828,4,1,374199
2094,1,1,393657
